url,product_name,brand,price,review_content
https://tainghe.com.vn/dac-amp-luxury-precision-w4.html,DAC/AMP Luxury & Precision W4,luxuryprecision,9.450.000 đ,"Không chỉ là mẫu flagship mới nhất của Luxury & Precision mà W4 còn là phiên bản nâng cấp tiếp theo của W2 và W2-131 đã từng làm mưa làm gió trên thị trường cách đây 2 - 3 năm về trước.
Bằng việc trang bị chip DAC LP5108 tự phát triển, W4 có độ méo thấp hơn, độ động cao hơn trong khi đó mức tiêu thụ điện năng chỉ bằng một nửa so với W2. Ngoài ra, công suất kéo của W4 cũng mạnh hơn rất nhiều nên nó có thể điều khiển tốt các mẫu IEM / earbud trên thị trường.
So sánh sự khác biệt về thông số kỹ thuật của L&P W2, W4 EX và W4 



 
 W2
 W4 EX
 W4


Chip DAC
 2 x CS43198 (Cirrus Logic)
 LP5108-EX (tự phát triển)
 LP5108 (tự phát triển)


THD + N (*)
0,00012%@300Ω hoặc 0,00048%@32Ω
0.00012%@300Ω hoặc 0.00018%@32Ω
0.0001%@300Ω hoặc 0.00013%@32Ω


Dải động (*)

128.5dB (SE); 131.5dB (BAL)


129dB (SE); 132dB (BAL)


131dB (SE); 134dB (BAL)



Công suất đầu ra 
125mw @ 32Ω (SE) và 230mw @ 32Ω (BAL)

110mW @ 32Ω (SE) và 220mW @ 32Ω (BAL)


110mW @ 32Ω (SE) và 420mW @ 32Ω (BAL)



Kích thước 
 60 x 22 x 12,5mm

63 x 24 x 12.5mm

63 x 24 x 12.5mm


Trọng lượng
22g

24g

24g



* THD + N: Độ méo hài và nhiễu tổng thể của tín hiệu âm thanh. Tỷ lệ THD + N càng thấp thì âm thanh càng sạch, rõ ràng và không bị nhiễu.
* Dải động: Là một trong những yếu tố quyết định giá thành của một sản phẩm âm thanh. Mức dải động càng rộng thì càng tốt. 
Bộ phụ kiện của Luxury & Precision W4 có gì?

1 x Cáp USB-C to C
1 x Cáp USB-C to Lightning
1 x Adapter USB-C to USB-A
1 x Hướng dẫn sử dụng
1 x Thẻ bảo hành

>>>> Thông tin trên mang tính chất tham khảo. Vui lòng kiểm tra danh sách đầy đủ phụ kiện trong hộp sản phẩm
Thiết kế hiện đại, sang trọng

Luxury & Precision W4 lộ diện thiết kế hoàn toàn mới, khác biệt hẳn so với những mẫu flagship trước đây ((kể cả là W2 hay W2-131). Thân máy làm bằng kim loại màu bạc với các góc cạnh được cắt gọt tương đối sắc nét, trong khi đó thế hệ trước cho cảm giác mượt mà và uyển chuyển hơn. Với trọng lượng chỉ 24g, máy cho cảm giác cầm nắm khá gọn gàng nhưng vẫn đầm tay. Đặc biệt, bạn có thể bỏ nó vào trong túi áo hay túi quần mỗi khi di chuyển mà không lo vướng bận gì.

Màn hình OLED đơn sắc 0,91 inch được đặt chéo ở mặt trước và chỉ có duy nhất một núm xoay âm lượng ở trên đỉnh để tăng / giảm âm lượng hoặc chọn chế độ / cài đặt chức năng. Theo như nhà sản xuất cho biết, núm xoay này sử dụng linh kiện ALPS - một mặt cho cảm giác vận hành tốt hơn, mặt khác hy vọng sẽ kéo dài tuổi thọ cho máy.
Mặt sau được bảo vệ bởi lớp kính cường lực 9H giống như W2-131, nổi bật với dòng chữ “Luxury & Precision-Classic"" và logo vương miện màu vàng.

Đầu vào USB-C được đặt ngay cạnh núm xoay âm lượng. Bạn có thể sử dụng cáp USB-C to C hoặc USB-C to Lightning (có sẵn trong hộp) để kết nối W4 với các nguồn phát tương thích.
Đầu ra tai nghe 3.5mm single-ended và 4.mm balanced nằm ở phía dưới cùng. Riêng cổng 3.5mm còn có thêm chức năng xuất SPDIF. Tức là ngoài chức năng kết nối với tai nghe, nó còn có thể xuất tín hiệu nhạc số ra DAC ngoài để sử dụng với dàn âm thanh.
Chip DAC LP5108 tự phát triển

Do sử dụng chip DAC LP5108 do Luxury & Precision tự phát triển nên W4 có dải động cao hơn (134dB), độ méo thấp hơn (THD+N < 0.0001% ở tải 300Ω, balanced), trong khi đó mức tiêu thụ điện năng chỉ bằng một nửa so với phiên bản cũ (W2). Điều này rất lý tưởng đối với người dùng nào muốn nghe nhạc trong thời gian dài mà không lo tốn pin của thiết bị nguồn. Con chip này có khả năng tiếp nhận và giải mã tín hiệu nhạc số độ phân giải cao ở hầu hết các định dạng, bao gồm cả PCM 32bit / 384KHz và DSD256 Native, hứa hẹn sẽ đem đến cho bạn trải nghiệm âm thanh tuyệt vời hơn bao giờ hết.
Công suất đầu ra mạnh mẽ, không nhiễu nền

Với công suất lên tới 110mW@32Ω ở cổng Singe-ended và 420mW@32Ω ở cổng Balanced, DAC/AMP Luxury & Precision W4 có thể kéo tốt hầu hết các IEM và tai nghe earbud trên thị trường. Bên cạnh đó, hãng còn công bố “0 Noise Floor”. Điều này có nghĩa là mức nhiễu nền của W4 gần như không có, kết quả sẽ đem đến một nguồn ra rất sạch, chi tiết và rõ ràng.
W4 có hai cài đặt mức gain, trong đó:

Low gain: lựa chọn tốt nhất dành cho tai nghe có độ nhạy cao, trở thấp.
High gain: dành cho tai nghe độ nhạy thấp và trở cao.


* Lưu ý: Đầu ra 3.5mm còn có thêm khả năng xuất SPDIF.
Chế độ LP Tune thế hệ thứ 2

Giống như phiên bản W4 EX, Luxury & Precision W4 cũng có chế độ LP Tune thế hệ thứ 2 cho phép người dùng chuyển đổi giữa cấu hình Tune 01 và Tune 02 để có được âm sắc mà mình mong muốn nhất:

Tune 01 (Smooth): Âm thanh thoải mái và nhẹ nhàng hơn.
Tune 02 (Fine Tune): Âm thanh tinh tế hơn, phù hợp với những bản nhạc phức tạp như giao hưởng hoặc thính phòng.

Tương thích đa nền tảng

Luxury & Precision W4 có thể được kết nối với các thiết bị IOS / OS / Android / Win / Linux mà không cần phải cài đặt bất cứ phần mềm nào. Bộ sản phẩm đi kèm với một cáp USB Type-C to C, một cáp USB-C to Lightning và một bộ chuyển đổi USB-C to A, do đó bạn sẽ không phải tốn thêm chi phí để mua phụ kiện bên ngoài.
Cài đặt bộ chỉnh âm (EQ), SDF, Digital Filter, SPDIF,..

Tự do điều chỉnh các chức năng trên Luxury & Precision W4 để có đầu ra theo ý muốn của mình:

EQ: Normal / CLASS / JAZZ / ROCK / POP / BASS / MOVIE / GAME
SDF reconciliation: Normal / Xelento / IE800S / SE846 / IER-Z1R
Gain: High / Low
Digital filter: Fast / Slow / Nos / LL Fast / LL Slow
Hid Key: On / Off
SPDIF: On / Off
Tune: 01 và 02

Mua DAC/AMP Luxury & Precision W4 giá tốt nhất tại Xuân Vũ
Hiện Luxury & Precision W4 đang được bán tại Xuân Vũ Audio. Bạn có thể đến trực tiếp các cửa hàng hoặc đặt mua online tại website tainghe.com.vn để được hưởng mức giá tốt nhất."
https://tainghe.com.vn/dunu-s-amp-s-eartips.html,Dunu S&S Eartips,DUNU,Liên hệ để có giá tốt,"Thương hiệu: Dunu
Model: S&S (Stage & Studio)
Chất liệu: Silicon dẻo
1 Pack gồm 3 cặp tips (S/M/L)
Phù hợp với tai nghe có đường kính ống dẫn âm từ 4-6.5mm

Đặc điểm của Dunu S&S Eartips

Được làm từ chất liệu silicone dẻo, cực kỳ êm ái và bám tai
Có sẵn các kích sỡ S, M và L để người dùng có thể sử dụng trong hầu hết các trường hợp
Nút tai được thiết kế để cách ly âm thanh và mang lại khả năng mở rộng tần số cao tốt hơn, đồng thời cải thiện âm trường và dải động."
https://tainghe.com.vn/simphonio-sa-01.html,Đệm earbuds Simphonio SA-01,Simphonio,95.000 đ,"Đệm earbuds Simphonio SA-01
Đệm earbuds dạng miếng dán. 1 bộ gồm 2 đôi ( 4 miếng dán )

Sử dụng cho tai nghe earbuds:
Dễ sử dụng
Độ kín khít tốt
Linh hoạt, thoải mái và bền
Cách âm tốt
Thích hợp với nhiều loại tai nghe earbuds"
https://tainghe.com.vn/dem-pad-dekoni-audio-epz-hd820-sk.html,Đệm Pad Dekoni Audio EPZ-HD820-SK,Dekoni Audio,1.790.000 đ,"Thông tin sản phẩm

Thương hiệu: Dekoni Audio
Màu sắc: Đen
Chất liệu: Elite Hybrid
Tương thích với: Sennheiser HD820"
https://tainghe.com.vn/tai-nghe-hifiman-jade-ii-headphone.html,Tai nghe Hifiman Jade II,Hifiman,33.990.000 đ,"Tai nghe Hifiman Jade II: Bass hạn chế, Mid chính xác, Treble chi tiết, Âm trường rộng
Phù hợp với các thể loại nhạc: Reference, Jazz, Pop
HiFiMan Jade II là mẫu tai nghe tĩnh điện lấy cảm hứng từ sự thành công của hệ thống tai nghe tai nghe Shangri-La. Tai nghe sở hữu thiết kế nhỏ nhẹ, đảm bảo sự vừa vặn và thoải mái; được trang bị trình điều khiển công nghệ nano có độ biến dạng thấp và có màng chắn phủ hạt nano mang lại khả năng đáp ứng tần số cao. Kết hợp tất cả những tính năng này để mang đến cho người dùng những trải nghiệm âm thanh tuyệt vời nhất.
Thông số kỹ thuật của tai nghe HiFiMan Jade II:

Đáp ứng tần số: 7Hz-90kHz
Điện áp phân biệt: 550V-650V
Trọng lượng: 365g (12,9oz)"
https://tainghe.com.vn/loa-sub-san-vuon-alpha-works-aw10-fs.html,Loa sub sân vườn Alpha Works AW10-FS,Alpha Works,Liên hệ để có giá tốt,"Thương hiệu: Alpha Works
Model: AW10-FS
Loại loa: Subwoofer
Đáp ứng tần số; 50Hz-300Hz
Công suất RMS: 150W
Đường kính loa woofer: 10 inch (25,4 cm) Polypropylene cones
Kích thước: 310 x 420 x 420 mm
Trọng lượng: 10,32kg"
https://tainghe.com.vn/loa-bluetooth-tribit-maxsound-plus.html,Loa Bluetooth Tribit MaxSound Plus,TribitAudio,1.650.000 đ,"Loa Bluetooth Tribit MaxSound Plus chính hãng
Tribit Audio là một thương hiệu âm thanh ra mắt thị trường vào năm 2016. Những sản phẩm của Tribt được bán ra chủ yếu trên Amazon và trong đó có nhiều sản phẩm đang đứng top, nhận được rất nhiều đánh giá tích cực từ người tiêu dùng. Các sản phẩm của Tribit Audio nổi bật nhờ vào chất lượng cực tốt với giá cả vô cùng dễ chịu.

Tribit MaxSound Plus có thể coi là bản nâng cấp của Tribit XSound Go với kích thước và công suất lớn hơn. Giống như đa phần các sản phẩm của Tribit, MaxSound Plus cũng nhận được rất nhiều đánh giá tích cực trên Amazon.

Tribit MaxSound Plus có thiết kế trẻ trung, hiện đại
MaxSound Plus có thiết kế gần giống với người đàn em của mình là XSound Go. Dạng viên thuốc con nhộng truyền thống giống như đa phần các mẫu loa di động trên thị trường. Kích thước và trọng lượng lần lượt là 65 x 68 x 198 (mm) và 795g . Tuy có  to và nặng hơn so với XSound Go (56 x 59 x 170mm và 510g) nhưng không hề đáng kể với công suất 24W và thời lượng pin 24 giờ được nâng cấp. Bạn vẫn có thể dễ dàng bỏ MaxSound Plus vào trong balo, túi xách, chiếc loa sẽ đồng hành cùng bạn đi khắp mọi nơi.

Toàn bộ thân của loa được phủ một lớp cao su nhám cho cảm giác cầm nắm rất tốt, mịn màng. Phần mặt trước của MaxSound Plus tất nhiên vẫn là logo Tribit quen thuộc, phía trong là cặp loa công suất 24W và 2 loa bị động.

Cụm phím điều khiển được đặt trên đỉnh loa, các phím được làm lớn và bố trí hợp lí cho thao thác sử dụng rất dễ dàng.

Ở mặt lưng là nơi đặt cổng sạc USB Type-C, cổng AUX-in 3.5mm.
MaxSound Plus sẽ đi kèm phụ kiện là 1 dây sạc, 1 dây AUX và sách hướng dẫn sử dụng. 
Tribit MaxSound Plus có khả năng chống nước vô cùng mạnh mẽ
Giống như hầu hết các mẫu loa của Tribit, MaxSound Plus cũng được trang bị khả năng chống nước IPX7 cực kỳ mạnh mẽ. Bạn hoàn toàn có thể sử dụng loa trong các môi trường như trong phòng tắm, bên hồ bơi hoặc ngoài bãi biển mà không phải lo sợ nước có thể làm hư hại chiếc loa của bạn.
Ngoài khả năng chống nước, MaxSound Plus cũng có phần khung cực kỳ chắc chắn và một lớp cao su bảo vệ bên ngoài giúp bảo vệ loa khỏi trầy xước hay hư hỏng khi bị rơi rớt. Tăng tối đa độ bền, giúp bạn yên tâm hơn trong quá trình sử dụng.

Tribit MaxSound Plus có thời lượng pin khủng
MaxSound Plus được trang bị viên pin có dung lượng 2200mAh. Viên pin này cho MaxSound Plus tới 20 giờ sử dụng, giúp bạn có thể thoải mái thưởng thức âm thanh mà không cần lo lắng về thời lượng pin. Thời lượng pin tất nhiên cũng tăng hoặc giảm theo mức âm lượng người dùng sử dụng. Theo thông tin từ nhà sản xuất, thời gian sạc đầy MaxSound Plus là khoảng 4 giờ với nguồn sạc 5V/1.5A.

Tribit MaxSound Plus giúp bạn có một trải nghiệm nghe nhạc tuyệt vời
MaxSound Plus được nâng cấp lên tiêu chuẩn Bluetooth 5.0 nên có thể dễ dàng ghép đôi với bất cứ thiết bị nào có khả năng kết nối bluetooth như điện thoại, máy tính bảng, laptop. Trải nghiệm kết nối rất nhanh và ổn định, không có hiện tượng chập chờn hoặc nhiễu kết nối.

Trên loa cũng có cổng input 3.5mm để ghép nối có dây với những thiết bị không được trang bị bluetooth. Người dùng có thể sử dụng cổng 3.5mm này để âm thanh cho ra được tốt hơn.

Tổng công suất loa là 24W, kèm với khả năng tăng cường âm trầm với công nghệ Xbass, người dùng có thể sử dụng MaxSound Plus để nghe hầu hết mọi thể loại nhạc.

Ngoài ra, loa cũng được trang bị Mic hỗ trợ người dùng đàm thoại rảnh tay.
Mua Tribit MaxSound Plus chính hàng giá rẻ tại Xuân Vũ Audio
Công suất ấn tượng, thời lượng pin tốt, khả năng chống sốc, chống nước bền bỉ với một mức giá rất phải chăng. Nếu bạn đang có nhu cầu sắm cho mình một chiếc loa bluetooth chất lượng tốt, chắc chắn Tribit MaxSound Plus sẽ là sự lựa chọn đáng cân nhắc. Để sở hữu Tribit MaxSound Plus, các bạn hãy đến các chi nhánh của Xuân Vũ Audio trên toàn quốc để trải nghiệm và mua hàng."
https://tainghe.com.vn/tai-nghe-dunu-dk3001-bd,Tai nghe Dunu DK3001 BD,DUNU,13.150.000 đ,"Trong suốt 5 năm qua, Dunu đã phát triển nhiều dòng sản phẩm mới nhưng người hâm mộ vẫn âm thầm chờ đợi một bản cập nhật của DK3001 xuất hiện. Ngay khi mọi người nghĩ rằng series này có thể sẽ được đưa vào danh sách “xếp kho” thì mới đây Dunu đã bất ngờ tung ra DK3001 BD với kỳ vọng rằng chiếc tai nghe mới này sẽ viết lên một chương mới đầy triển vọng cho thương hiệu. 
Đóng gói bao bì và phụ kiện

Dunu chưa bao giờ “ngớ lơ” về khoản đầu tư cho package sản phẩm, và lần này cũng vậy. DK3001BD được đóng gói bên trong một hộp bìa carton cứng cáp với tông màu tươi sáng và trẻ trung. Bộ phụ kiện đi kèm cũng hết sức đa dạng, thể hiện sự chuyên nghiệp của một sản phẩm flagship.


1 x Dây cáp
1 x Túi đựng dây rút
1 x Hộp đựng
1 x Khăn lau
1 x Kẹp áo
1 x Dụng cụ vệ sinh
1 x Jack cắm 3.5mm single-ended
1 x Jack cắm 4.4mm balanced
1 x Bộ chuyển đổi
3 x Cặp Balanced Eartips (1 cặp đã được lắp sẵn vào tai nghe)
4 x Cặp S&S Eartip
3 x Cặp Candy Eartips
3 x Cặp Atmosphere Enhancement Eartips
1 x Cặp Foam Eartips
1 x Thẻ bảo hành, hướng dẫn sử dụng,…

>>>> Thông tin trên mang tính chất tham khảo. Vui lòng kiểm tra danh sách đầy đủ phụ kiện trong hộp sản phẩm
Nhiều bộ eartips chất lượng cao

Balanced Eartips: Mang lại cấu hình âm thanh cân bằng với khả năng tái tạo chính xác, phù hợp với nhiều thể loại nhạc.
S&S Eartips: Đây là loại nút tai do Dunu tự phát triển, được làm hoàn toàn bằng silicone, giúp mang lại hiệu suất âm trường tốt trong khi vẫn duy trì khả năng tái tạo âm thanh ở cấp độ phòng thu.
Candy Eartips: Cung cấp cảm giác phong phú hơn về atmosphere và khiến vocal đầy đặn hơn.
Atmosphere Enhancement Eartips: Giúp tăng cường tần số thấp, cải thiện hiệu suất âm trầm, lý tưởng cho thể loại nhạc pop và electronic.  
Foam Eartips: Tăng cường khả năng cách ly tiếng ồn, mang lại âm thanh mượt mà, đầy đặn, đồng thời tăng cường sự hiện diện của âm trầm (Lời khuyên: Trước tiên hãy nén và bóp chặt foam tips. Sau đó, nhanh chóng đưa chúng vào ống dẫn âm và điều chỉnh ở vị trí thoải mái. Đợi cho mút nở ra và vừa với ống dẫn âm để có hiệu suất âm thanh tốt nhất) 
Ý nghĩa của BD trong tên gọi DK3001 BD

BD - viết tắt của BrainDance, đây là một cụm từ thường được nhắc đến trong các trò chơi điện tử Cyberpunk cũng như các tác phẩm điện ảnh, truyền hình. Dunu giải thích rằng, BrainDance mô tả DK3001 BD là một “thiết bị kết nối với trí tuệ giác quan” và rằng “nghe nhạc là một trải nghiệm kích thích cả năm giác quan và tâm trí. Hãy đắm mình trong trải nghiệm nghe siêu thực như HyperDream. 
Vẻ đẹp “khác biệt” trong phong cách Cyberpunk

Thiết kế đổi mới & sáng tạo chính là lợi thế giúp DK3001 BD ghi điểm trong mắt người dùng. Phần vỏ được gia công CNC từ hợp kim nhôm cấp hàng không, phủ thêm lớp gốm zirconium chống lại sự ăn mòn, tạo nên một bề mặt bóng mịn và thẩm mỹ mà các phương pháp phun và điện di màu trắng thông thường không thể đạt được.
DK3001 BD đã từ bỏ kiểu dáng tròn trịa của phiên bản cũ để chuyển sang hình dạng tam giác với các góc cạnh bo tròn mượt mà cho cảm giác đeo thoải mái hơn, ôm sát vào đường viền tai mà không bị đau nhức hay khó chịu. Nếu muốn tăng khả năng cách âm thụ động, hãy lựa chọn cặp foam tips mà hãng đã trang bị sẵn trong bộ phụ kiện và làm theo lời khuyên mà chúng tôi đã đề cập ở trên để đạt được hiệu suất tối ưu nhất.

Tấm faceplate mang vẻ đẹp tương lai của phong cách Cyberpunk. Ngoài các chi tiết “số”, “chữ” thì còn có cả “ốc vít” và “lỗ thông hơi” được bố trí cực kỳ khoa học. Thú vị ở chỗ, khi ghép hai tai nghe lại với nhau, nó sẽ tạo nên tên model là “3001”, như một dấu ấn đặc biệt không thể nào nhầm lẫn.

DK3001 BD có thiết kế đầu nối MMCX Catch-Hold được cấp bằng sáng chế, giúp kéo dài tuổi thọ cho tai nghe và tránh các vấn đề tiếp xúc kém của các loại đầu nối thông thường.
Dây cáp đồng OCC Furukawa 4 lõi thứ cấp có độ tinh khiết cao

Sợi cáp gốc làm từ đồng OCC Furukawa 4 lõi thứ cấp có độ tinh khiết cao, giúp giảm suy hao tín hiệu trong quá trình truyền dẫn, đảm bảo chất lượng âm thanh tốt nhất. Đáng chú ý là phần dây bên dưới của bộ chia chữ Y được bọc một lớp vỏ nylon vừa có tác dụng giảm chấn lại, giảm nhiễu lại vừa chống rối dây.
Cáp bao gồm hệ thống phích cắm Q-Lock Mini được cấp bằng sáng chế, dễ dàng hoán đổi giữa jack cắm 3.5mm, 4.4mm và 6.35mm để tương thích với nhiều với nhiều thiết bị khác nhau. Chỉ cần vặn một chốt là đã có thể sử dụng được, vô cùng tiện lợi.
Cấu hình âm thanh siêu khủng  

Mỗi bên tai nghe chứa tới 6 trình điều khiển, bao gồm: 1 trình điều khiển dynamic màng loa màng loa bio-diaphragm flexible surround cho tần số thấp và âm sub-bass; 2 trình điều khiển balanced armature tùy chỉnh cho tần số trung; 2 trình điều khiển balanced armature tùy chỉnh cho tần số cao và 4 loa tweeter micro planar tùy chỉnh cho tần số cực cao. Dunu DK3001 BD sử dụng ống dẫn âm 4 kênh độc lập cộng với bộ phân tần điện tử để đảm bảo phân chia tần số chính xác, mang lại sự căn chỉnh pha cực kỳ nhất quán.
Mua tai nghe Dunu DK3001 BD chính hãng tại Xuân Vũ
Đến ngay Xuân Vũ Audio để rinh về chiếc tai nghe mới của Dunu hoặc bạn có thể đặt mua online tại website tainghe.com.vn. Bộ phận CSKH của chúng tôi sẽ hỗ trợ bạn."
https://tainghe.com.vn/bo-micro-khong-day-saramonic-blink500-pro-b3-1tx-1rx.html,Bộ micro không dây Saramonic Blink500 Pro B3 (1TX+1RX),Saramonic,Liên hệ để có giá tốt,"Thông số kỹ thuật của Blink 500 Pro RXDi:

Loại truyền: Tần số kỹ thuật số 2.4GHz
Điều chế: GFSK
Phạm vi hoạt động: Lên tới 50m
Đầu nối âm thanh: Đầu nối Lightning được chứng nhận MFi
Nguồn: Được cung cấp bởi thiết bị iOS
Ăng-ten: PIFA
Trọng lượng: 11g
Kích thước: 76 x 16.5 x 11mm

Thông số kỹ thuật của Blink 500 Pro TX

Tần số: 2.4GHz
Băng tần RF: 2300 đến 2483,5 MHz
Công suất đầu ra RF: 10mW
SNR: ≥78dB
Độ trễ giọng nói: 6ms
Mức đầu vào âm thanh: -30 ~ -42dBv (đầu vào micro, suy giảm 0dB)
Điều khiển khuếch đại âm thanh: 11dB, 18dB, 25dB
Độ méo: 10.1%
Độ phân giải kỹ thuật số: 24bit/48kHz
Đáp ứng tần số: 50Hz-18kHz
Phạm vi hoạt động tối đa: 70m có chướng ngại vật hoặc 100m không có chướng ngại vật
Tuổi thọ pin: 8 giờ
Đầu nối sạc: Qua box charging case (sạc đầy trong 3 giờ)
Đầu vào: Đầu vào micro 3.5mm"
https://tainghe.com.vn/may-nghe-nhac-shanling-m1s.html,Máy nghe nhạc Shanling M1s,Shanling,4.250.000 đ,"M1 là mẫu máy nghe nhạc siêu di động đầu tiên của Shanling, được phát hành vào năm 2016. Tiếp theo là Q1 nổi bật với phong cách thiết kế cổ điển và đứng đầu là dòng M5s sở hữu chất âm hay và giàu nhạc tính. Shanling đã tận dụng lợi thế của ba sản phẩm; sau đó kết hợp lại với nhau để tạo nên một chiếc máy nghe nhạc cầm tay MTouch lý tưởng, được gọi là M1S.
* Lưu ý: Shanling M1s không hỗ trợ dịch vụ phát trực tuyến Apple Music
Đóng gói bao bì và phụ kiện

Phong cách đóng gói bao bì của Shanling M1s tương tự như hai phiên bản M0 Pro và M3 Ultra. Nó hiện đại, tinh tế và hợp gu thẩm mỹ của nhiều người dùng, đặc biệt là giới trẻ.
Bộ phụ kiện đi kèm máy sẽ bao gồm:

2 x Miếng dán màn hình
1 x Cáp USB Type-C
1 x Hướng dẫn sử dụng
1 x Thẻ bảo hành

Ngoại hình siêu nhỏ gọn của Shanling M1s

So với thế hệ trước, ngoại hình của M1s đã có sự thay đổi với thân máy to và dày hơn, các nút bấm vật lý (phát / tạm dừng nhạc, chuyển bài) đã được di chuyển lên mặt trước, hai cạnh bên được cắt vát rất dễ cầm và bốn góc cạnh vuông vắn hơn.

Về độ hoàn thiện, nó được chế tạo từ kim loại với mặt trước là mà hình cảm ứng nhỏ với kích thước 2.8 inch, độ phân giải 640 x 480 pixel đủ rõ ràng để hiển thị các tính năng và tiện ích thú vị của hệ điều hành MTouch 2.0. Mặt lưng phủ kính cường lực giúp bảo vệ thiết bị khỏi những va đập và trầy xước không mong muốn trong quá trình sử dụng.
Phía trên cùng chứa hai cổng xuất âm 3.5mm SE và 4.4mm BAL. Cạnh phải là vị trí của núm vặn chức năng (tăng / giảm âm lượng, di chuyển và thao tác menu trên màn hình) và cạnh trái là khe cắm thẻ nhớ microSD (hỗ trợ tối đa 2TB) và cổng sạc USB Type-C.

Với kích thước nhỏ gọn 72x69x16mm cùng trọng lượng nhẹ 106g, M1s là sự lựa chọn lý tưởng cho các hoạt động thường ngày từ chạy bộ, tập thể dục, đạp xe hay thư giãn tại nhà.
Chipset DAC 32-bit cao cấp

Tầng giải mã của Shanling M1s được đảm nhiệm bởi chip DAC 32-bit hiệu suất cao từ ESS Sabre Technologies. ES9038Q2M có dải động khoảng 123dB, độ méo (THD+N) cực thấp chỉ 0.0007%, hứa hẹn sẽ tạo ra tín hiệu sạch và rõ ràng.

Shanling đã kết hợp nó với công nghệ FPGA (90.3168MHz / 98.304MHz) được phát triển nội bộ, cho phép giải mã các tín hiệu âm thanh độ phân giải cao PCM lên tới 32bit/768kHz, DSD512 gốc DSD512 Native và MQA (Master Quality Authenticated). 
Hai chip khuếch đại RT6863 hoạt động độc lập

Shanling M1s sử dụng hai chip khuếch đại RT6863 hoạt động độc lập. Chúng tạo ra công suất mạnh mẽ lên tới 144mw@32Ω ở đầu ra Single-ended hoặc 245mW@32Ω ở đầu ra Balanced, đủ để kéo hầu hết các mẫu IEM trên thị trường.
Bộ xử lý Ingenic tiên tiến & hệ điều hành MTouch 2.0

M1S chạy trên bộ xử lý Ingenic X2000 Three-Core với hệ điều hành MTouch 2.0 được nâng cấp, cung cấp giao diện người dùng mượt mà với các chức năng nâng cao như kết nối Wi-Fi hỗ trợ phát trực tuyến qua Apple Airplay và DNLA.
Hỗ trợ chức năng SyncLink

Chức năng SyncLink cho phép người dùng có thể điều khiển máy nghe nhạc của mình thông qua ứng dụng Eddict Player trên điện thoại. Hay nói một cách khác, M1S có thể được điều chỉnh từ xa mà không cần phải chạm vào nó.
Kết nối Bluetooth v5.0 hai chiều

Máy nghe nhạc Shanling M1S hỗ trợ kết nối bluetooth v5.0 và có thể hoạt động như cả bộ thu cũng như bộ phát. Nó cho phép bạn truy cập điện thoại thông minh của mình để làm nguồn hoặc sử dụng làm DAC bluetooth.
Thời lượng pin dài lên đến 14.5 giờ

Thời lượng pin chính là điểm cộng khác của Shanling M1s khi nó có thể sử dụng trong khoảng 14.5 giờ qua cổng single-ended, 10.5 giờ qua cổng balanced hoặc 26 giờ qua kết nối bluetooth. Thoải mái tận hưởng âm nhạc chất lượng cao cả ngày dài.
Mua máy nghe nhạc Shanling M1s chính hãng tại Xuân Vũ
Với rất nhiều nâng cấp cả về thiết kế lẫn cấu hình âm thanh, Shanling M1s chắc chắn sẽ là một sự lựa chọn tốt trong thời điểm này. Đặt mua máy nghe nhạc chính hãng tại website của Xuân Vũ hoặc liên hệ tổng đài 097395 3333 | 1900 636012 để được hỗ trợ tư vấn miễn phí."
https://tainghe.com.vn/loa-bluetooth-jbl-partybox-club-120,Loa bluetooth JBL PartyBox Club 120,JBL,10.390.000 đ,"Thương hiệu: JBL
Model: PartyBox Club 120
Màu sắc: Trắng
Tiêu chuẩn chống nước: IPX4
Công suất đầu ra: 160W
Đáp ứng tần số động: 40Hz – 20kHz (-6dB)
Kích thước: 28.8 x 57 x 29.7 cm
Trọng lượng: 11.05kg
Phiên bản bluetooth: 5.3
Tính năng kết nối đa điểm: Có
Hỗ trợ Auracast: Có
Thời gian sạc: 3.5 giờ
Thời gian chơi nhạc tối đa: 12 giờ
Đầu vào Mic & Guitar: Có
Công nghệ AI Sound Boost: Có

Trong hộp gồm có gì?

1 x Hướng dẫn nhanh
1 x Thẻ bảo hành/Bảng an toàn
1 x Dây nguồn AC – số lượng dây và loại dây tùy thuộc vào từng khu vực"
